KJD   KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1069.04457      -3.92833     -26.86943     -0.03872      0.11639
 1069.06500      -3.90790     -26.84900     -0.02690      0.11841
 1069.08543      -3.88747     -26.82857      0.00664      0.11725
 1069.10587      -3.86703     -26.80813      0.08711      0.14778
 1069.12630      -3.84660     -26.78770     -0.08119      0.11785
 1069.14673      -3.82617     -26.76727     -0.03810      0.11696
 1069.16717      -3.80573     -26.74683      0.07065      0.11640
 1069.18760      -3.78530     -26.72640      0.07786      0.12270
 1069.20803      -3.76487     -26.70597     -0.15252      0.11860
 1069.24890      -3.72400     -26.66510      0.14863      0.11801
 1069.26933      -3.70357     -26.64467      0.09641      0.11716
 1069.28976      -3.68314     -26.62424     -0.04009      0.11763
 1069.31020      -3.66270     -26.60380      0.33428      0.12588
 1069.33063      -3.64227     -26.58337     -0.22568      0.12392
 1069.35106      -3.62184     -26.56294     -0.12025      0.11692
 1069.37149      -3.60141     -26.54251     -0.01005      0.12699
 1069.39193      -3.58097     -26.52207     -0.13544      0.13530
 1069.41236      -3.56054     -26.50164     -0.02972      0.12699
 1069.43279      -3.54011     -26.48121      0.11232      0.12649
 1069.45322      -3.51968     -26.46078     -0.08146      0.11729
 1069.47366      -3.49924     -26.44034     -0.13851      0.12395
 1069.49409      -3.47881     -26.41991      0.12587      0.11632
 1069.51452      -3.45838     -26.39948     -0.08379      0.11659
 1069.53496      -3.43794     -26.37904      0.16634      0.11636
 1069.55539      -3.41751     -26.35861      0.40247      0.12914
 1069.57582      -3.39708     -26.33818      0.11682      0.11612
 1069.59625      -3.37665     -26.31775      0.02069      0.12578
 1069.61669      -3.35621     -26.29731      0.19277      0.11645
 1069.63712      -3.33578     -26.27688      0.18559      0.11646
 1069.65755      -3.31535     -26.25645      0.06330      0.11587
 1069.67798      -3.29492     -26.23602     -0.17434      0.11908
 1069.69842      -3.27448     -26.21558      0.31004      0.11602
 1069.71885      -3.25405     -26.19515      0.01270      0.11597
 1069.73928      -3.23362     -26.17472     -0.06799      0.12517
 1069.75972      -3.21318     -26.15428     -0.15982      0.13025
 1069.78015      -3.19275     -26.13385     -0.04340      0.11707
 1069.80058      -3.17232     -26.11342      0.01944      0.11945
 1069.82101      -3.15189     -26.09299     -0.17476      0.12987
 1069.84145      -3.13145     -26.07255      0.29812      0.12222
 1069.86188      -3.11102     -26.05212     -0.11400      0.12306
 1069.88231      -3.09059     -26.03169     -0.02882      0.11700
 1069.90274      -3.07016     -26.01126     -0.04675      0.13467
 1069.92318      -3.04972     -25.99082     -0.14037      0.12079
 1069.94361      -3.02929     -25.97039     -0.09765      0.12690
 1069.96404      -3.00886     -25.94996      0.03214      0.12478
 1069.98448      -2.98842     -25.92952     -0.18932      0.12451
 1070.00491      -2.96799     -25.90909     -0.08408      0.12387
 1072.35465      -0.61825     -23.55935     -0.08187      0.11639
 1072.37508      -0.59782     -23.53892      0.06484      0.11828
 1072.39552      -0.57738     -23.51848     -0.02214      0.11895
 1072.41595      -0.55695     -23.49805     -0.04580      0.13086
 1072.43638      -0.53652     -23.47762     -0.13461      0.14047
 1072.45682      -0.51608     -23.45718     -0.14548      0.13011
 1072.47725      -0.49565     -23.43675     -0.18544      0.12506
 1072.49768      -0.47522     -23.41632      0.15129      0.12482
 1072.51811      -0.45479     -23.39589      0.05995      0.12096
 1072.53855      -0.43435     -23.37545     -0.07381      0.13878
 1072.55898      -0.41392     -23.35502     -0.07579      0.11822
 1072.57941      -0.39349     -23.33459     -0.06013      0.12327
 1072.59985      -0.37305     -23.31415      0.03003      0.11612
 1072.62028      -0.35262     -23.29372     -0.15031      0.11782
 1072.64071      -0.33219     -23.27329     -0.11712      0.12538
 1072.66114      -0.31176     -23.25286      0.01521      0.12176
 1072.68158      -0.29132     -23.23242     -0.02379      0.12015
 1072.70201      -0.27089     -23.21199      0.13114      0.11652
 1072.74287      -0.23003     -23.17113     -0.23642      0.12257
 1072.76331      -0.20959     -23.15069     -0.09726      0.12004
 1072.78374      -0.18916     -23.13026      0.08085      0.14000
 1072.80417      -0.16873     -23.10983      0.07702      0.12581
 1072.82461      -0.14829     -23.08939     -0.10889      0.11855
 1072.84504      -0.12786     -23.06896      0.18993      0.11847
 1072.86547      -0.10743     -23.04853      0.19313      0.11581
 1072.88590      -0.08700     -23.02810     -0.00176      0.11728
 1072.90634      -0.06656     -23.00766     -0.13380      0.11729
 1072.92677      -0.04613     -22.98723     -0.11481      0.11810
 1072.94720      -0.02570     -22.96680     -0.20686      0.11865
 1072.96764      -0.00526     -22.94636      0.07489      0.12398
 1072.98807       0.01517     -22.92593     -0.09590      0.12435
 1073.00850       0.03560     -22.90550      0.01868      0.12230
 1073.02893       0.05603     -22.88507      0.19881      0.11887
 1073.04937       0.07647     -22.86463     -0.10149      0.12944
 1073.06980       0.09690     -22.84420      0.01449      0.11630
 1073.09023       0.11733     -22.82377      0.19669      0.11617
 1073.11066       0.13776     -22.80334     -0.02234      0.11894
 1073.13110       0.15820     -22.78290      0.17178      0.11976
 1073.15153       0.17863     -22.76247     -0.11604      0.12551
 1073.17196       0.19906     -22.74204      0.12877      0.14871
 1073.19240       0.21950     -22.72160     -0.14226      0.12187
 1073.21283       0.23993     -22.70117      0.08984      0.12544
 1073.23326       0.26036     -22.68074     -0.01767      0.14323
 1073.25369       0.28079     -22.66031      0.09877      0.12399
 1073.27413       0.30123     -22.63987      0.05416      0.11911
 1073.29456       0.32166     -22.61944     -0.06065      0.11711
 1073.31499       0.34209     -22.59901      0.02543      0.12312
 1073.33543       0.36253     -22.57857     -0.11224      0.12536
 1073.35586       0.38296     -22.55814     -0.09526      0.12695
 1073.37629       0.40339     -22.53771      0.01838      0.11776
 1073.39672       0.42382     -22.51728     -0.01177      0.11627
 1073.41716       0.44426     -22.49684      0.01385      0.12920
 1073.43759       0.46469     -22.47641     -0.00119      0.11699
 1073.45802       0.48512     -22.45598      0.02470      0.13362
 1073.47845       0.50555     -22.43555     -0.17372      0.12772
 1073.49889       0.52599     -22.41511      0.03455      0.12389
 1073.51932       0.54642     -22.39468     -0.03857      0.11973
 1073.53975       0.56685     -22.37425      0.10345      0.11610
 1073.56019       0.58729     -22.35381      0.02725      0.12098
 1073.58062       0.60772     -22.33338      0.14715      0.11642
 1073.60105       0.62815     -22.31295      0.02681      0.12087
 1073.62148       0.64858     -22.29252      0.14345      0.12211
 1073.64192       0.66902     -22.27208     -0.01773      0.11751
 1073.66235       0.68945     -22.25165      0.21752      0.11694
 1073.68278       0.70988     -22.23122      0.16747      0.12118
 1073.70321       0.73031     -22.21079     -0.00442      0.12637
 1073.72365       0.75075     -22.19035     -0.00456      0.12833
 1073.74408       0.77118     -22.16992      0.18194      0.13040
 1073.76451       0.79161     -22.14949      0.16406      0.11913
 1073.78495       0.81205     -22.12905      0.07133      0.12133
 1073.80538       0.83248     -22.10862      0.05742      0.12192
 1073.82581       0.85291     -22.08819     -0.06300      0.12031
 1073.84624       0.87334     -22.06776      0.03035      0.11887
 1073.86668       0.89378     -22.04732      0.01983      0.12643
 1073.88711       0.91421     -22.02689      0.23815      0.11698
 1073.90754       0.93464     -22.00646      0.24698      0.12301
 1073.92798       0.95508     -21.98602      0.08654      0.11725
 1073.94841       0.97551     -21.96559     -0.23457      0.12708
 1073.96884       0.99594     -21.94516      0.09788      0.11737
 1073.98927       1.01637     -21.92473     -0.16769      0.13142
 1074.00971       1.03681     -21.90429      0.24532      0.11686
 1074.03014       1.05724     -21.88386      0.33833      0.11646
 1074.05057       1.07767     -21.86343      0.00528      0.12575
 1074.07100       1.09810     -21.84300      0.05063      0.11666
 1074.09144       1.11854     -21.82256      0.03518      0.12614
 1074.11187       1.13897     -21.80213     -0.03060      0.13291
 1074.13230       1.15940     -21.78170     -0.03543      0.11842
 1074.15274       1.17984     -21.76126     -0.00968      0.11780
 1074.17317       1.20027     -21.74083      0.03896      0.11913
 1074.19360       1.22070     -21.72040      0.20147      0.12149
 1074.21403       1.24113     -21.69997      0.14849      0.13226
 1074.23447       1.26157     -21.67953      0.07640      0.12499
 1074.25490       1.28200     -21.65910      0.11217      0.11609
 1074.27533       1.30243     -21.63867     -0.00935      0.12152
 1074.29577       1.32287     -21.61823      0.03446      0.11646
 1074.31620       1.34330     -21.59780      0.10471      0.13346
 1074.33663       1.36373     -21.57737     -0.05358      0.14720
 1074.35706       1.38416     -21.55694     -0.04658      0.13212
 1074.37750       1.40460     -21.53650     -0.07486      0.12090
 1074.39793       1.42503     -21.51607      0.02454      0.11804
 1074.41836       1.44546     -21.49564      0.20640      0.11948
 1074.43879       1.46589     -21.47521     -0.02895      0.12697
 1074.45923       1.48633     -21.45477     -0.10453      0.12077
 1074.47966       1.50676     -21.43434     -0.23117      0.12387
 1074.50009       1.52719     -21.41391     -0.04123      0.11836
 1074.52053       1.54763     -21.39347      0.09026      0.11738
 1074.54096       1.56806     -21.37304      0.24653      0.11698
 1074.56139       1.58849     -21.35261     -0.02933      0.12747
 1074.58182       1.60892     -21.33218      0.10999      0.11849
 1074.60226       1.62936     -21.31174      0.11527      0.11664
 1074.62269       1.64979     -21.29131     -0.09866      0.11671
 1074.64312       1.67022     -21.27088     -0.05668      0.11687
 1074.66356       1.69066     -21.25044      0.14523      0.11693
 1074.68399       1.71109     -21.23001      0.01788      0.12094
 1074.70442       1.73152     -21.20958     -0.07635      0.15801
 1074.72485       1.75195     -21.18915      0.10624      0.12129
 1074.74529       1.77239     -21.16871      0.05818      0.11817
 1074.76572       1.79282     -21.14828      0.17122      0.11761
 1074.78615       1.81325     -21.12785      0.14062      0.12021
 1074.80659       1.83369     -21.10741      0.09222      0.12150
 1074.82702       1.85412     -21.08698      0.17201      0.11785
 1074.84745       1.87455     -21.06655     -0.00974      0.12565
 1074.86788       1.89498     -21.04612      0.09751      0.11851
 1074.88832       1.91542     -21.02568      0.02800      0.11724
 1074.90875       1.93585     -21.00525     -0.05797      0.11936
 1074.92918       1.95628     -20.98482     -0.05683      0.12117
 1074.94961       1.97671     -20.96439      0.06367      0.11726
 1074.97005       1.99715     -20.94395      0.00621      0.12141
 1074.99048       2.01758     -20.92352      0.09551      0.12228
 1075.01091       2.03801     -20.90309     -0.18557      0.13064
 1075.03135       2.05845     -20.88265      0.10039      0.11939
 1075.05178       2.07888     -20.86222     -0.00191      0.11922
 1075.07221       2.09931     -20.84179      0.14409      0.11637
 1075.09264       2.11974     -20.82136     -0.09494      0.12264
 1075.11308       2.14018     -20.80092      0.11114      0.11618
 1075.13351       2.16061     -20.78049      0.10651      0.11710
 1075.15394       2.18104     -20.76006     -0.20296      0.12790
 1075.17438       2.20148     -20.73962     -0.07556      0.12478
 1075.19481       2.22191     -20.71919     -0.19999      0.14543
 1075.21524       2.24234     -20.69876     -0.22416      0.13413
 1075.23567       2.26277     -20.67833      0.27770      0.11663
 1075.25611       2.28321     -20.65789      0.18618      0.11751
 1075.27654       2.30364     -20.63746      0.23194      0.12336
 1075.29697       2.32407     -20.61703     -0.04492      0.11874
 1075.31740       2.34450     -20.59660     -0.09267      0.11794
 1075.33784       2.36494     -20.57616     -0.24155      0.13229
 1075.35827       2.38537     -20.55573      0.00126      0.11786
 1075.37870       2.40580     -20.53530      0.12547      0.11695
 1075.39914       2.42624     -20.51486     -0.08778      0.11713
 1075.41957       2.44667     -20.49443      0.10903      0.12514
 1075.44000       2.46710     -20.47400     -0.03545      0.11917
 1075.46043       2.48753     -20.45357     -0.36958      0.13372
 1075.48087       2.50797     -20.43313      0.07350      0.12848
 1075.50130       2.52840     -20.41270     -0.25078      0.15654
 1075.52173       2.54883     -20.39227     -0.06217      0.11946
 1075.54217       2.56927     -20.37183      0.05571      0.11675
 1075.56260       2.58970     -20.35140      0.01420      0.12446
 1075.58303       2.61013     -20.33097     -0.07657      0.12732
 1075.60346       2.63056     -20.31054     -0.05156      0.11695
 1075.62390       2.65100     -20.29010      0.07304      0.12115
 1075.64433       2.67143     -20.26967     -0.08394      0.11736
 1075.66476       2.69186     -20.24924     -0.26089      0.12575
