KJD  KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1078.89274      84.12834      65.07274      0.07122      0.01363
 1078.91318      84.14878      65.09318      0.07815      0.01564
 1078.93361      84.16921      65.11361      0.06087      0.01340
 1078.95404      84.18964      65.13404      0.04767      0.01582
 1078.97447      84.21007      65.15447      0.07415      0.01384
 1078.99491      84.23051      65.17491      0.07928      0.01366
 1079.01534      84.25094      65.19534      0.07321      0.01730
 1079.03577      84.27137      65.21577      0.06258      0.01309
 1079.05620      84.29180      65.23620      0.05521      0.01373
 1079.07664      84.31224      65.25664      0.06455      0.02080
 1079.09707      84.33267      65.27707      0.05416      0.01491
 1079.11750      84.35310      65.29750      0.05800      0.01487
 1079.13794      84.37354      65.31794      0.06490      0.01451
 1079.15837      84.39397      65.33837      0.06071      0.01387
 1079.17880      84.41440      65.35880      0.09574      0.02027
 1079.19923      84.43483      65.37923      0.06189      0.01440
 1079.21967      84.45527      65.39967      0.07200      0.01342
 1079.24010      84.47570      65.42010      0.06693      0.01686
 1079.26053      84.49613      65.44053      0.07040      0.01767
 1079.28096      84.51656      65.46096      0.05223      0.01479
 1079.30140      84.53700      65.48140      0.07404      0.01302
 1079.32183      84.55743      65.50183      0.05256      0.01162
 1079.34226      84.57786      65.52226      0.05719      0.01235
 1079.36270      84.59830      65.54270      0.05238      0.01419
 1079.38313      84.61873      65.56313      0.06770      0.01892
 1079.40356      84.63916      65.58356      0.03299      0.01402
 1079.42399      84.65959      65.60399      0.05873      0.01381
 1079.44443      84.68003      65.62443      0.05533      0.01187
 1079.46486      84.70046      65.64486      0.03584      0.01176
 1079.48529      84.72089      65.66529      0.07380      0.01249
 1079.50572      84.74132      65.68572      0.08401      0.01449
 1079.52616      84.76176      65.70616      0.03225      0.01140
 1079.54659      84.78219      65.72659      0.04958      0.01186
 1079.56702      84.80262      65.74702      0.06565      0.01309
 1079.58746      84.82306      65.76746      0.06342      0.01235
 1079.60789      84.84349      65.78789      0.07887      0.01228
 1079.62832      84.86392      65.80832      0.04829      0.01191
 1079.64875      84.88435      65.82875      0.08084      0.01665
 1079.66919      84.90479      65.84919      0.03634      0.01155
 1079.68962      84.92522      65.86962      0.06716      0.01550
 1079.71005      84.94565      65.89005      0.07409      0.01796
 1079.73048      84.96608      65.91048      0.05065      0.01193
 1079.75092      84.98652      65.93092      0.05770      0.01233
 1079.77135      85.00695      65.95135      0.05577      0.01354
 1079.79178      85.02738      65.97178      0.05182      0.01495
 1079.81222      85.04782      65.99222      0.05094      0.01153
 1079.83265      85.06825      66.01265      0.05389      0.01279
 1079.85308      85.08868      66.03308      0.04724      0.01160
 1079.87351      85.10911      66.05351      0.05838      0.01199
 1079.89395      85.12955      66.07395      0.04842      0.01113
 1079.91438      85.14998      66.09438      0.04053      0.01220
 1079.93481      85.17041      66.11481      0.07407      0.02244
 1079.95524      85.19084      66.13524      0.07675      0.01879
 1079.97568      85.21128      66.15568      0.06796      0.01366
 1079.99611      85.23171      66.17611      0.05586      0.01261
 1080.01654      85.25214      66.19654      0.06427      0.02136
 1080.03698      85.27258      66.21698      0.05744      0.01504
 1080.05741      85.29301      66.23741      0.03666      0.01490
 1080.07784      85.31344      66.25784      0.05695      0.01442
 1080.09827      85.33387      66.27827      0.05235      0.01573
 1080.11871      85.35431      66.29871      0.06218      0.01469
 1080.13914      85.37474      66.31914      0.07197      0.01401
 1080.15957      85.39517      66.33957      0.04905      0.01323
 1080.18000      85.41560      66.36000      0.05818      0.01432
 1080.20044      85.43604      66.38044      0.05713      0.01577
 1080.22087      85.45647      66.40087      0.05862      0.01266
 1080.24130      85.47690      66.42130      0.07823      0.01580
 1080.26174      85.49734      66.44174      0.05034      0.01248
 1080.28217      85.51777      66.46217      0.05197      0.01167
 1080.30260      85.53820      66.48260      0.05952      0.01181
 1080.32303      85.55863      66.50303      0.06367      0.01326
 1080.34347      85.57907      66.52347      0.04961      0.01339
 1080.36390      85.59950      66.54390      0.06084      0.01709
 1080.38433      85.61993      66.56433      0.07140      0.01572
 1080.40477      85.64037      66.58477      0.07086      0.01480
 1080.42520      85.66080      66.60520      0.07314      0.01322
 1080.44563      85.68123      66.62563      0.04429      0.01598
 1080.46606      85.70166      66.64606      0.06154      0.01331
 1080.48650      85.72210      66.66650      0.05823      0.01219
 1080.50693      85.74253      66.68693      0.04580      0.01192
 1080.52736      85.76296      66.70736      0.04697      0.01317
 1080.54779      85.78339      66.72779      0.05810      0.01541
 1080.56823      85.80383      66.74823      0.07003      0.01360
 1080.58866      85.82426      66.76866      0.03100      0.01268
 1080.60909      85.84469      66.78909      0.06055      0.01423
 1080.62953      85.86513      66.80953      0.06312      0.01668
 1080.64996      85.88556      66.82996      0.05344      0.01433
 1080.67039      85.90599      66.85039      0.05981      0.01560
 1080.69082      85.92642      66.87082      0.05686      0.01346
 1080.71126      85.94686      66.89126      0.05763      0.01275
 1080.73169      85.96729      66.91169      0.05837      0.01305
 1080.75212      85.98772      66.93212      0.05123      0.01221
 1080.77255      86.00815      66.95255      0.06475      0.01279
 1080.79299      86.02859      66.97299      0.04700      0.01221
 1080.81342      86.04902      66.99342      0.05993      0.01612
 1080.83385      86.06945      67.01385      0.07137      0.01609
 1080.85429      86.08989      67.03429      0.05820      0.01335
 1080.87472      86.11032      67.05472      0.06080      0.01326
 1080.89515      86.13075      67.07515      0.06190      0.01275
 1080.91558      86.15118      67.09558      0.07447      0.01491
 1080.93602      86.17162      67.11602      0.07109      0.01269
 1080.95645      86.19205      67.13645      0.07432      0.01600
 1080.97688      86.21248      67.15688      0.06269      0.01168
 1080.99731      86.23291      67.17731      0.08449      0.02249
 1081.01775      86.25335      67.19775      0.05260      0.01441
 1081.03818      86.27378      67.21818      0.06508      0.01190
 1081.05861      86.29421      67.23861      0.04866      0.01178
 1081.07905      86.31465      67.25905      0.04739      0.01577
 1081.09948      86.33508      67.27948      0.05558      0.01257
 1081.11991      86.35551      67.29991      0.03767      0.01227
 1081.14034      86.37594      67.32034      0.05383      0.01879
 1081.16078      86.39638      67.34078      0.07239      0.01715
 1081.18121      86.41681      67.36121      0.03856      0.01211
 1081.20164      86.43724      67.38164      0.05565      0.01780
 1081.22207      86.45767      67.40207      0.06010      0.01762
 1081.24251      86.47811      67.42251      0.05144      0.01175
 1081.26294      86.49854      67.44294      0.05997      0.01569
 1081.28337      86.51897      67.46337      0.04692      0.01400
 1081.30381      86.53941      67.48381      0.07315      0.01473
 1081.32424      86.55984      67.50424      0.06317      0.01254
 1081.34467      86.58027      67.52467      0.04513      0.01284
 1081.36510      86.60070      67.54510      0.04838      0.01172
 1081.38554      86.62114      67.56554      0.06343      0.01283
 1081.40597      86.64157      67.58597      0.07155      0.01190
 1081.42640      86.66200      67.60640      0.06164      0.01201
 1081.44683      86.68243      67.62683      0.04683      0.01291
 1081.46727      86.70287      67.64727      0.06026      0.01313
 1081.48770      86.72330      67.66770      0.05632      0.01285
 1081.50813      86.74373      67.68813      0.03829      0.01347
 1081.52857      86.76417      67.70857      0.06711      0.01655
 1081.54900      86.78460      67.72900      0.05435      0.01561
 1081.56943      86.80503      67.74943      0.06833      0.01289
 1081.58986      86.82546      67.76986      0.05865      0.01248
 1081.61030      86.84590      67.79030      0.06814      0.02066
 1081.63073      86.86633      67.81073      0.08166      0.01901
 1081.65116      86.88676      67.83116      0.05667      0.01575
 1081.69203      86.92763      67.87203      0.04875      0.01192
 1081.71246      86.94806      67.89246      0.05207      0.01199
 1081.73289      86.96849      67.91289      0.04287      0.01187
 1081.75333      86.98893      67.93333      0.04186      0.01230
 1081.77376      87.00936      67.95376      0.04330      0.01362
 1081.79419      87.02979      67.97419      0.05018      0.01212
 1081.81462      87.05022      67.99462      0.06831      0.01329
 1081.83506      87.07066      68.01506      0.06126      0.01471
 1081.85549      87.09109      68.03549      0.05982      0.01186
 1081.87592      87.11152      68.05592      0.06888      0.01316
 1081.89636      87.13196      68.07636      0.05779      0.01353
 1081.91679      87.15239      68.09679      0.05166      0.01412
 1081.93722      87.17282      68.11722      0.05914      0.01401
 1081.95765      87.19325      68.13765      0.04734      0.01312
 1081.97809      87.21369      68.15809      0.03818      0.01204
 1081.99852      87.23412      68.17852      0.05719      0.01213
 1082.01895      87.25455      68.19895      0.06590      0.01444
 1082.03938      87.27498      68.21938      0.03672      0.01181
 1082.05982      87.29542      68.23982      0.06488      0.01367
 1082.08025      87.31585      68.26025      0.05808      0.01262
 1082.10068      87.33628      68.28068      0.04652      0.01570
 1082.12112      87.35672      68.30112      0.06061      0.01504
 1082.14155      87.37715      68.32155      0.07467      0.01608
 1082.16198      87.39758      68.34198      0.05862      0.01915
 1082.18241      87.41801      68.36241      0.04942      0.01410
 1082.20285      87.43845      68.38285      0.08162      0.01235
 1082.22328      87.45888      68.40328      0.04019      0.01363
 1082.24371      87.47931      68.42371      0.02530      0.01287
 1082.26414      87.49974      68.44414      0.05359      0.01499
 1082.28458      87.52018      68.46458      0.05878      0.01270
 1082.30501      87.54061      68.48501      0.05843      0.02093
 1082.32544      87.56104      68.50544      0.07016      0.02342
 1082.34588      87.58148      68.52588      0.06390      0.01403
 1082.36631      87.60191      68.54631      0.05311      0.01255
 1082.38674      87.62234      68.56674      0.05849      0.01181
 1082.40717      87.64277      68.58717      0.05501      0.01903
 1082.42761      87.66321      68.60761      0.04846      0.01283
 1082.44804      87.68364      68.62804      0.06170      0.01386
 1082.46847      87.70407      68.64847      0.04787      0.01317
 1082.48891      87.72451      68.66891      0.07080      0.01497
 1082.50934      87.74494      68.68934      0.06038      0.02020
 1082.52977      87.76537      68.70977      0.05779      0.01569
 1082.55020      87.78580      68.73020      0.06251      0.01238
 1082.57064      87.80624      68.75064      0.05603      0.01180
 1082.59107      87.82667      68.77107      0.05966      0.01571
 1082.61150      87.84710      68.79150      0.05351      0.01653
 1082.63193      87.86753      68.81193      0.05630      0.01426
 1082.65237      87.88797      68.83237      0.07084      0.01224
 1082.67280      87.90840      68.85280      0.06271      0.01798
 1082.69323      87.92883      68.87323      0.05155      0.01460
 1082.71367      87.94927      68.89367      0.04305      0.01180
 1082.73410      87.96970      68.91410      0.06477      0.01275
 1082.75453      87.99013      68.93453      0.04390      0.01627
 1082.77496      88.01056      68.95496      0.04982      0.01381
 1082.79540      88.03100      68.97540      0.05830      0.01926
 1082.81583      88.05143      68.99583      0.03949      0.01395
 1082.83626      88.07186      69.01626      0.05796      0.01180
 1082.85669      88.09229      69.03669      0.04368      0.01231
 1082.87713      88.11273      69.05713      0.04437      0.01324
 1082.89756      88.13316      69.07756      0.08000      0.01342
 1082.91799      88.15359      69.09799      0.04085      0.01357
 1082.93843      88.17403      69.11843      0.05250      0.01273
 1082.95886      88.19446      69.13886      0.04989      0.01496
 1082.97929      88.21489      69.15929      0.05731      0.01349
 1082.99972      88.23532      69.17972      0.05533      0.01194
 1083.02016      88.25576      69.20016      0.05066      0.01298
 1083.04059      88.27619      69.22059      0.04211      0.01187
 1083.06102      88.29662      69.24102      0.02381      0.01295
 1083.08146      88.31706      69.26146      0.04971      0.01380
 1083.10189      88.33749      69.28189      0.04602      0.01286
 1083.12232      88.35792      69.30232      0.05479      0.01740
 1083.14275      88.37835      69.32275      0.05749      0.01341
 1083.16319      88.39879      69.34319      0.05594      0.01243
 1083.18362      88.41922      69.36362      0.04785      0.01214
 1083.20405      88.43965      69.38405      0.03946      0.01188
 1083.22448      88.46008      69.40448      0.03845      0.01196
 1083.24492      88.48052      69.42492      0.06035      0.01501
 1083.26535      88.50095      69.44535      0.05523      0.01345
 1083.28578      88.52138      69.46578      0.05307      0.01434
 1083.30622      88.54182      69.48622      0.06838      0.01326
 1083.32665      88.56225      69.50665      0.03757      0.01182
 1083.34708      88.58268      69.52708      0.05186      0.01370
 1083.36751      88.60311      69.54751      0.05538      0.01563
 1083.38795      88.62355      69.56795      0.05626      0.01486
 1083.40838      88.64398      69.58838      0.04316      0.01405
 1083.42881      88.66441      69.60881      0.06448      0.01412
 1083.44925      88.68485      69.62925      0.05830      0.01736
 1083.46968      88.70528      69.64968      0.04521      0.01474
 1083.49011      88.72571      69.67011      0.06588      0.01875
 1083.51054      88.74614      69.69054      0.05873      0.01252
 1083.53098      88.76658      69.71098      0.06258      0.01579
 1083.55141      88.78701      69.73141      0.04523      0.01897
 1083.57184      88.80744      69.75184      0.05503      0.01206
 1083.59227      88.82787      69.77227      0.05463      0.01220
 1083.61271      88.84831      69.79271      0.06052      0.01248
 1083.63314      88.86874      69.81314      0.06849      0.01436
 1083.65357      88.88917      69.83357      0.04434      0.01264
 1083.67401      88.90961      69.85401      0.06381      0.01227
 1083.69444      88.93004      69.87444      0.04368      0.01317
 1083.71487      88.95047      69.89487      0.04780      0.01185
 1083.73530      88.97090      69.91530      0.04255      0.01717
 1083.75574      88.99134      69.93574      0.05502      0.01246
 1083.77617      89.01177      69.95617      0.05441      0.01298
 1083.79660      89.03220      69.97660      0.05604      0.01727
 1083.81703      89.05263      69.99703      0.04726      0.01329
 1083.83747      89.07307      70.01747      0.04300      0.01220
 1083.85790      89.09350      70.03790      0.05407      0.01188
 1083.87833      89.11393      70.05833      0.07105      0.01370
 1083.89877      89.13437      70.07877      0.06503      0.01760
 1083.91920      89.15480      70.09920      0.04568      0.01207
 1083.93963      89.17523      70.11963      0.03910      0.01203
 1083.96006      89.19566      70.14006      0.03698      0.01299
 1083.98050      89.21610      70.16050      0.05881      0.01174
 1084.00093      89.23653      70.18093      0.08088      0.01251
 1084.02136      89.25696      70.20136      0.04241      0.01315
 1084.04180      89.27740      70.22180      0.05387      0.01282
 1084.06223      89.29783      70.24223      0.04238      0.01321
 1084.08266      89.31826      70.26266      0.05654      0.01808
 1084.10309      89.33869      70.28309      0.04322      0.01243
 1084.12353      89.35913      70.30353      0.07076      0.01520
 1084.14396      89.37956      70.32396      0.06847      0.01838
 1084.16439      89.39999      70.34439      0.04453      0.01253
 1084.18482      89.42042      70.36482      0.04958      0.01331
 1084.20526      89.44086      70.38526      0.05872      0.01673
 1084.22569      89.46129      70.40569      0.05335      0.01284
 1084.24612      89.48172      70.42612      0.05686      0.01358
 1084.26656      89.50216      70.44656      0.03933      0.01194
 1084.28699      89.52259      70.46699      0.06337      0.01438
 1084.30742      89.54302      70.48742      0.05575      0.01294
 1084.32785      89.56345      70.50785      0.06187      0.01823
 1084.34829      89.58389      70.52829      0.06007      0.01922
 1084.36872      89.60432      70.54872      0.06514      0.01497
 1084.38915      89.62475      70.56915      0.05946      0.01480
 1084.40959      89.64519      70.58959      0.04468      0.01246
 1084.43002      89.66562      70.61002      0.05448      0.01220
 1084.45045      89.68605      70.63045      0.05185      0.01403
 1084.47088      89.70648      70.65088      0.06051      0.01774
 1084.49132      89.72692      70.67132      0.05687      0.01252
 1084.51175      89.74735      70.69175      0.04774      0.01178
 1084.53218      89.76778      70.71218      0.04332      0.01174
 1084.55261      89.78821      70.73261      0.06593      0.01184
 1084.57305      89.80865      70.75305      0.05080      0.01281
 1084.59348      89.82908      70.77348      0.05095      0.01281
 1084.61391      89.84951      70.79391      0.04960      0.01189
 1084.63435      89.86995      70.81435      0.04676      0.01371
 1084.67521      89.91081      70.85521      0.07294      0.01523
 1084.69564      89.93124      70.87564      0.06131      0.01249
 1084.71608      89.95168      70.89608      0.03984      0.01207
 1084.73651      89.97211      70.91651      0.06934      0.01374
 1084.75694      89.99254      70.93694      0.05227      0.01566
 1084.77738      90.01298      70.95738      0.04684      0.01258
 1084.79781      90.03341      70.97781      0.04402      0.01200
 1084.81824      90.05384      70.99824      0.04364      0.01213
 1084.83867      90.07427      71.01867      0.05388      0.01624
 1084.85911      90.09471      71.03911      0.06113      0.01544
 1084.87954      90.11514      71.05954      0.05004      0.01691
 1084.89997      90.13557      71.07997      0.05770      0.01178
 1084.92040      90.15600      71.10040      0.06075      0.01650
 1084.94084      90.17644      71.12084      0.05081      0.01222
 1084.96127      90.19687      71.14127      0.05689      0.01267
 1084.98170      90.21730      71.16170      0.04922      0.01324
 1085.00214      90.23774      71.18214      0.03505      0.01214
 1085.02257      90.25817      71.20257      0.03311      0.01186
 1085.04300      90.27860      71.22300      0.03714      0.01275
 1085.06343      90.29903      71.24343      0.04047      0.01644
 1085.08387      90.31947      71.26387      0.04895      0.01185
 1085.10430      90.33990      71.28430      0.06400      0.01562
 1085.12473      90.36033      71.30473      0.05783      0.01383
 1085.14517      90.38077      71.32517      0.07050      0.01195
 1085.16560      90.40120      71.34560      0.05744      0.01275
 1085.18603      90.42163      71.36603      0.04850      0.01185
 1085.20646      90.44206      71.38646      0.05340      0.01335
 1085.22690      90.46250      71.40690      0.06473      0.01265
 1085.24733      90.48293      71.42733      0.04598      0.01357
 1085.26776      90.50336      71.44776      0.04140      0.01673
 1085.28820      90.52380      71.46820      0.03850      0.01214
 1085.30863      90.54423      71.48863      0.05810      0.01566
 1085.32906      90.56466      71.50906      0.03973      0.01605
 1085.34949      90.58509      71.52949      0.04484      0.01571
 1085.36993      90.60553      71.54993      0.06561      0.01732
 1085.39036      90.62596      71.57036      0.04685      0.01274
 1085.41079      90.64639      71.59079      0.05840      0.01325
 1085.43122      90.66682      71.61122      0.06954      0.02210
 1085.45166      90.68726      71.63166      0.04652      0.01351
 1085.47209      90.70769      71.65209      0.05895      0.01299
 1085.49252      90.72812      71.67252      0.04714      0.01254
 1085.51296      90.74856      71.69296      0.06102      0.01268
 1085.53339      90.76899      71.71339      0.03990      0.01160
 1085.55382      90.78942      71.73382      0.04695      0.01275
 1085.57425      90.80985      71.75425      0.04694      0.01226
 1085.59469      90.83029      71.77469      0.04237      0.01166
 1085.61512      90.85072      71.79512      0.06529      0.01651
 1085.63555      90.87115      71.81555      0.04202      0.01198
 1085.65599      90.89159      71.83599      0.03688      0.01184
 1085.67642      90.91202      71.85642      0.04083      0.01460
 1085.69685      90.93245      71.87685      0.03586      0.01228
 1085.71728      90.95288      71.89728      0.04697      0.01390
 1085.73772      90.97332      71.91772      0.02958      0.01208
 1085.75815      90.99375      71.93815      0.04400      0.01451
 1085.77858      91.01418      71.95858      0.04872      0.01383
 1085.79901      91.03461      71.97901      0.07024      0.01194
 1085.81945      91.05505      71.99945      0.05149      0.01501
 1085.83988      91.07548      72.01988      0.04476      0.01167
 1085.86031      91.09591      72.04031      0.05935      0.01224
 1085.88075      91.11635      72.06075      0.05093      0.01409
 1085.90118      91.13678      72.08118      0.04193      0.01225
 1085.92161      91.15721      72.10161      0.05052      0.01387
 1085.94204      91.17764      72.12204      0.06260      0.01421
 1085.96248      91.19808      72.14248      0.04740      0.01163
 1085.98291      91.21851      72.16291      0.04778      0.01672
 1086.00334      91.23894      72.18334      0.04894      0.01382
 1086.02378      91.25938      72.20378      0.05348      0.01443
 1086.04421      91.27981      72.22421      0.04531      0.01178
 1086.06464      91.30024      72.24464      0.05497      0.01176
 1086.08507      91.32067      72.26507      0.02582      0.01407
 1086.10551      91.34111      72.28551      0.06518      0.01782
 1086.12594      91.36154      72.30594      0.06216      0.01544
 1086.14637      91.38197      72.32637      0.05743      0.01325
 1086.16681      91.40241      72.34681      0.06534      0.01696
 1086.18724      91.42284      72.36724      0.06350      0.01460
 1086.20767      91.44327      72.38767      0.05435      0.01165
 1086.22810      91.46370      72.40810      0.04572      0.01581
 1086.24854      91.48414      72.42854      0.05076      0.01269
 1086.26897      91.50457      72.44897      0.06496      0.01727
 1086.28940      91.52500      72.46940      0.06732      0.01274
 1086.30983      91.54543      72.48983      0.04720      0.01407
 1086.33027      91.56587      72.51027      0.04097      0.01148
 1086.35070      91.58630      72.53070      0.04958      0.01456
 1086.37113      91.60673      72.55113      0.04731      0.01152
 1086.39157      91.62717      72.57157      0.05359      0.01298
 1086.41200      91.64760      72.59200      0.03592      0.01308
 1086.43243      91.66803      72.61243      0.04298      0.01201
 1086.45286      91.68846      72.63286      0.05789      0.01325
 1086.47330      91.70890      72.65330      0.05558      0.01220
 1086.49373      91.72933      72.67373      0.04062      0.01167
 1086.51416      91.74976      72.69416      0.05306      0.01399
 1086.53460      91.77020      72.71460      0.03721      0.01500
 1086.55503      91.79063      72.73503      0.02812      0.01402
 1086.57546      91.81106      72.75546      0.05475      0.01267
 1086.59589      91.83149      72.77589      0.05117      0.01261
 1086.61633      91.85193      72.79633      0.03621      0.01158
 1086.63676      91.87236      72.81676      0.05238      0.01437
 1086.65719      91.89279      72.83719      0.04688      0.01187
 1086.67763      91.91323      72.85763      0.04420      0.01299
 1086.69806      91.93366      72.87806      0.06235      0.01629
 1086.71849      91.95409      72.89849      0.04667      0.01433
 1086.73892      91.97452      72.91892      0.05154      0.01648
 1086.75936      91.99496      72.93936      0.04131      0.01345
 1086.77979      92.01539      72.95979      0.05335      0.01172
 1086.80022      92.03582      72.98022      0.05821      0.01253
 1086.82066      92.05626      73.00066      0.04212      0.01218
 1086.84109      92.07669      73.02109      0.04747      0.01626
 1086.86152      92.09712      73.04152      0.04567      0.01788
 1086.88195      92.11755      73.06195      0.06037      0.01459
 1086.90239      92.13799      73.08239      0.05759      0.01439
 1086.92282      92.15842      73.10282      0.04571      0.01231
 1086.94325      92.17885      73.12325      0.04993      0.01436
 1086.96368      92.19928      73.14368      0.04034      0.01211
 1086.98412      92.21972      73.16412      0.03597      0.01209
 1087.00455      92.24015      73.18455      0.05667      0.01215
 1087.02498      92.26058      73.20498      0.03658      0.01269
 1087.04542      92.28102      73.22542      0.05460      0.01944
 1087.06585      92.30145      73.24585      0.04100      0.01232
 1087.08628      92.32188      73.26628      0.04051      0.01180
 1087.10671      92.34231      73.28671      0.03829      0.01500
 1087.12715      92.36275      73.30715      0.06835      0.01824
 1087.14758      92.38318      73.32758      0.04420      0.01154
 1087.16801      92.40361      73.34801      0.06462      0.01397
 1087.18845      92.42405      73.36845      0.04421      0.01319
 1087.20888      92.44448      73.38888      0.04767      0.01423
 1087.22931      92.46491      73.40931      0.04797      0.01337
 1087.24974      92.48534      73.42974      0.07000      0.01604
 1087.27018      92.50578      73.45018      0.06457      0.01280
 1087.29061      92.52621      73.47061      0.03310      0.01434
 1087.31104      92.54664      73.49104      0.06252      0.01204
 1087.33148      92.56708      73.51148      0.05702      0.01457
 1087.35191      92.58751      73.53191      0.03642      0.01183
 1087.37234      92.60794      73.55234      0.04351      0.01386
 1087.39277      92.62837      73.57277      0.03170      0.01209
 1087.41321      92.64881      73.59321      0.04878      0.01723
 1087.43364      92.66924      73.61364      0.04184      0.01289
 1087.45407      92.68967      73.63407      0.06589      0.01187
 1087.47451      92.71011      73.65451      0.04035      0.01396
 1087.49494      92.73054      73.67494      0.04030      0.01199
 1087.51537      92.75097      73.69537      0.05732      0.01532
 1087.53580      92.77140      73.71580      0.06136      0.01401
 1087.55624      92.79184      73.73624      0.01849      0.01550
 1087.57667      92.81227      73.75667      0.02815      0.01255
 1087.59710      92.83270      73.77710      0.05430      0.01690
 1087.61753      92.85313      73.79753      0.03409      0.01254
 1087.65840      92.89400      73.83840      0.02127      0.01177
 1087.67883      92.91443      73.85883      0.04629      0.01208
 1087.69927      92.93487      73.87927      0.04902      0.01292
 1087.71970      92.95530      73.89970      0.05067      0.01647
 1087.74013      92.97573      73.92013      0.04516      0.01172
 1087.76056      92.99616      73.94056      0.04671      0.01152
 1087.78100      93.01660      73.96100      0.02511      0.01709
 1087.80143      93.03703      73.98143      0.06655      0.01472
 1087.82186      93.05746      74.00186      0.04352      0.01396
 1087.84230      93.07790      74.02230      0.05551      0.01489
 1087.86273      93.09833      74.04273      0.04578      0.02159
 1087.88316      93.11876      74.06316      0.03080      0.01379
 1087.90359      93.13919      74.08359      0.04578      0.01548
 1087.92403      93.15963      74.10403      0.05442      0.01234
 1087.94446      93.18006      74.12446      0.05552      0.01213
 1087.96489      93.20049      74.14489      0.05733      0.01906
 1087.98533      93.22093      74.16533      0.06043      0.01753
 1088.00576      93.24136      74.18576      0.04530      0.01955
 1088.02619      93.26179      74.20619      0.03493      0.01237
 1088.04662      93.28222      74.22662      0.03674      0.01243
 1088.06706      93.30266      74.24706      0.05145      0.01269
 1088.08749      93.32309      74.26749      0.04433      0.01168
 1088.10792      93.34352      74.28792      0.06419      0.01721
 1088.12836      93.36396      74.30836      0.06766      0.01831
 1088.14879      93.38439      74.32879      0.04049      0.01313
 1088.16922      93.40482      74.34922      0.03993      0.01219
 1088.18965      93.42525      74.36965      0.06908      0.01918
 1088.21009      93.44569      74.39009      0.03417      0.01163
 1088.23052      93.46612      74.41052      0.05047      0.01280
 1088.25095      93.48655      74.43095      0.04487      0.01156
 1088.27139      93.50699      74.45139      0.03758      0.01174
 1088.29182      93.52742      74.47182      0.05409      0.01158
 1088.31225      93.54785      74.49225      0.05040      0.01288
 1088.33268      93.56828      74.51268      0.04095      0.01202
 1088.35312      93.58872      74.53312      0.03296      0.01313
 1088.37355      93.60915      74.55355      0.05166      0.01221
 1088.39398      93.62958      74.57398      0.04343      0.01387
 1088.41441      93.65001      74.59441      0.02992      0.01509
 1088.43485      93.67045      74.61485      0.06367      0.01818
 1088.45528      93.69088      74.63528      0.03685      0.01254
 1088.47571      93.71131      74.65571      0.03828      0.01146
 1088.49615      93.73175      74.67615      0.03663      0.01194
 1088.51658      93.75218      74.69658      0.03010      0.01308
 1088.53701      93.77261      74.71701      0.05526      0.01622
 1088.55744      93.79304      74.73744      0.05201      0.01419
 1088.57788      93.81348      74.75788      0.03399      0.01308
 1088.59831      93.83391      74.77831      0.03939      0.01190
 1088.61874      93.85434      74.79874      0.06054      0.01682
 1088.63918      93.87478      74.81918      0.05555      0.01235
 1088.65961      93.89521      74.83961      0.06055      0.01500
 1088.68004      93.91564      74.86004      0.04587      0.01196
 1088.70047      93.93607      74.88047      0.04276      0.01223
 1088.72091      93.95651      74.90091      0.06114      0.01337
 1088.74134      93.97694      74.92134      0.06104      0.01668
 1088.76177      93.99737      74.94177      0.07875      0.01269
 1088.78221      94.01781      74.96221      0.04029      0.01286
 1088.80264      94.03824      74.98264      0.07235      0.01588
 1088.82307      94.05867      75.00307      0.08044      0.01666
 1088.84350      94.07910      75.02350      0.05080      0.01149
 1088.86394      94.09954      75.04394      0.03855      0.01172
 1088.88437      94.11997      75.06437      0.02501      0.01164
 1088.90480      94.14040      75.08480      0.03828      0.01166
 1088.92524      94.16084      75.10524      0.05599      0.01359
 1088.94567      94.18127      75.12567      0.05003      0.01500
 1088.96610      94.20170      75.14610      0.04695      0.01554
 1088.98653      94.22213      75.16653      0.02603      0.01255
 1089.00697      94.24257      75.18697      0.05558      0.01403
 1089.02740      94.26300      75.20740      0.05839      0.01254
 1089.04783      94.28343      75.22783      0.04070      0.01144
 1089.06827      94.30387      75.24827      0.04285      0.01291
 1089.08870      94.32430      75.26870      0.10911      0.02282
 1089.10913      94.34473      75.28913      0.03284      0.01411
 1089.12956      94.36516      75.30956      0.04253      0.01946
 1089.15000      94.38560      75.33000      0.05267      0.01423
 1089.17043      94.40603      75.35043      0.04059      0.01418
 1089.19086      94.42646      75.37086      0.04370      0.01631
 1089.21130      94.44690      75.39130      0.02288      0.01102
 1089.23173      94.46733      75.41173      0.04771      0.01204
 1089.25216      94.48776      75.43216      0.02675      0.01257
 1089.27259      94.50819      75.45259      0.05624      0.01556
 1089.29303      94.52863      75.47303      0.04747      0.01322
 1089.31346      94.54906      75.49346      0.05804      0.01193
 1089.33389      94.56949      75.51389      0.04464      0.01192
 1089.35433      94.58993      75.53433      0.06827      0.01587
 1089.37476      94.61036      75.55476      0.02874      0.01142
 1089.39519      94.63079      75.57519      0.04452      0.01254
 1089.41562      94.65122      75.59562      0.04146      0.01548
 1089.43606      94.67166      75.61606      0.05657      0.01634
 1089.45649      94.69209      75.63649      0.03992      0.01265
 1089.49736      94.73296      75.67736      0.03995      0.01321
 1089.51779      94.75339      75.69779      0.05331      0.01263
